date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
7/1/2017,KOR,KRW,South Korea,4400,1144.65,3.843969772,-0.275,-0.139,-0.065,0.144,0.318,27538.806,3.812850424,-0.056,-0.07,0.097,0.283,0.044
7/1/2017,LKA,LKR,Sri Lanka,580,153.725,3.772971215,-0.288,-0.155,-0.082,0.123,0.293,,,,,,,
7/1/2017,MEX,MXN,Mexico,49,17.79075,2.754240265,-0.48,-0.383,-0.33,-0.181,-0.056,9009.28,3.058012772,-0.156,-0.169,-0.02,0.146,-0.067
7/1/2017,MYS,MYR,Malaysia,8.6,4.2935,2.003027833,-0.622,-0.551,-0.513,-0.404,-0.313,9556.774,3.080316045,-0.391,-0.4,-0.292,-0.173,-0.326
7/1/2017,NOR,NOK,Norway,49,8.2852,5.914160189,0.116,0.325,0.438,0.76,1.027,74822.106,5.739031112,-0.035,-0.049,0.121,0.311,0.067
7/1/2017,NZL,NZD,New Zealand,6.1,1.376273053,4.432259999,-0.164,-0.007,0.078,0.319,0.519,37044.891,4.200099988,-0.012,-0.026,0.148,0.343,0.093
7/1/2017,PAK,PKR,Pakistan,375,105.15,3.566333809,-0.327,-0.201,-0.133,0.061,0.223,1449.978,2.750069343,0.215,0.196,0.411,0.65,0.343
7/1/2017,PER,PEN,Peru,10.5,3.2515,3.229278794,-0.391,-0.277,-0.215,-0.039,0.107,6021.104,2.936283389,0.03,0.015,0.197,0.399,0.139
7/1/2017,PHL,PHP,Philippines,134,50.5765,2.649451821,-0.5,-0.407,-0.356,-0.212,-0.092,2858.144,2.807433828,-0.116,-0.129,0.027,0.201,-0.023
7/1/2017,POL,PLN,Poland,10.1,3.7086,2.723399666,-0.486,-0.39,-0.338,-0.19,-0.066,12495.334,3.200024219,-0.203,-0.215,-0.074,0.083,-0.118
7/1/2017,RUS,RUB,Russia,137,60.1369,2.278135388,-0.57,-0.49,-0.446,-0.322,-0.219,9054.914,3.059871765,-0.303,-0.313,-0.19,-0.053,-0.229
7/1/2017,SAU,SAR,Saudi Arabia,12,3.75015,3.199872005,-0.396,-0.283,-0.222,-0.048,0.097,20812.586,3.538844272,-0.153,-0.166,-0.016,0.15,-0.063
7/1/2017,SGP,SGD,Singapore,5.6,1.3777,4.06474559,-0.233,-0.09,-0.011,0.209,0.393,52887.77,4.845491651,-0.214,-0.226,-0.087,0.067,-0.131
7/1/2017,SWE,SEK,Sweden,48.97,8.41565,5.818920701,0.098,0.303,0.415,0.731,0.995,49866.266,4.722404585,0.154,0.137,0.341,0.568,0.276
7/1/2017,THA,THB,Thailand,119,34.0365,3.496246676,-0.34,-0.217,-0.15,0.04,0.199,5742.282,2.924925012,0.12,0.103,0.301,0.521,0.238
7/1/2017,TUR,TRY,Turkey,10.75,3.57605,3.006110094,-0.433,-0.327,-0.269,-0.106,0.031,9437.372,3.075451963,-0.084,-0.098,0.064,0.244,0.012
7/1/2017,TWN,TWD,Taiwan,69,30.4775,2.26396522,-0.573,-0.493,-0.449,-0.326,-0.224,22287.562,3.598930397,-0.411,-0.42,-0.315,-0.2,-0.348
7/1/2017,UKR,UAH,Ukraine,44,25.915,1.697858383,-0.68,-0.62,-0.587,-0.495,-0.418,,,,,,,
7/1/2017,URY,UYU,Uruguay,130,28.705,4.52882773,-0.146,0.014,0.102,0.347,0.552,,,,,,,
7/1/2017,USA,USD,United States,5.3,1,5.3,0,0.187,0.289,0.577,0.817,55805.204,4.964339215,0,-0.015,0.162,0.358,0.106
7/1/2017,VNM,VND,Vietnam,60000,22732.5,2.63939294,-0.502,-0.409,-0.358,-0.215,-0.095,,,,,,,
7/1/2017,ZAF,ZAR,South Africa,30,13.27,2.260738508,-0.573,-0.494,-0.45,-0.327,-0.225,5694.572,2.922981449,-0.276,-0.286,-0.158,-0.016,-0.199
1/1/2018,ARE,AED,UAE,14,3.673,3.811598149,-0.278,-0.212,-0.136,0.111,0.202,,,,,,,
1/1/2018,ARG,ARS,Argentina,75,18.9375,3.96039604,-0.25,-0.181,-0.103,0.154,0.249,12493.909,3.35966049,0.191,0.061,0.219,0.55,0.178
1/1/2018,AUS,AUD,Australia,5.9,1.253682693,4.706135,-0.109,-0.027,0.066,0.371,0.484,51737.228,5.076292871,-0.064,-0.166,-0.041,0.219,-0.074
1/1/2018,BRA,BRL,Brazil,16.5,3.2279,5.111682518,-0.032,0.057,0.158,0.489,0.612,8726.901,3.194879119,0.616,0.44,0.655,1.104,0.598
1/1/2018,CAN,CAD,Canada,6.55,1.2459,5.25724376,-0.004,0.087,0.191,0.532,0.658,42224.939,4.660193934,0.139,0.015,0.167,0.484,0.127
1/1/2018,CHE,CHF,Switzerland,6.5,0.96085,6.764843628,0.281,0.399,0.533,0.971,1.133,80345.623,6.327718553,0.08,-0.038,0.106,0.406,0.068
1/1/2018,CHL,CLP,Chile,2600,605.935,4.290889287,-0.187,-0.113,-0.028,0.25,0.353,13575.996,3.406994549,0.272,0.134,0.303,0.657,0.258
1/1/2018,CHN,CNY,China,20.4,6.432,3.171641791,-0.399,-0.344,-0.281,-0.076,0,8123.256,3.168473693,0.011,-0.099,0.035,0.317,0
1/1/2018,COL,COP,Colombia,10900,2844.12,3.832468391,-0.274,-0.207,-0.132,0.117,0.208,5792.182,3.066504817,0.262,0.125,0.293,0.644,0.249
1/1/2018,CRI,CRC,Costa Rica,2290,568.53,4.027931683,-0.237,-0.167,-0.087,0.174,0.27,,,,,,,
1/1/2018,CZE,CZK,Czech Republic,79,20.747,3.807779438,-0.279,-0.213,-0.137,0.11,0.201,18507.729,3.622724839,0.062,-0.054,0.087,0.382,0.05
1/1/2018,DNK,DKK,Denmark,30,6.0827,4.93202032,-0.066,0.02,0.118,0.437,0.555,53744.643,5.164103833,-0.035,-0.14,-0.012,0.256,-0.046
1/1/2018,EGY,EGP,Egypt,34.21,17.7,1.932768362,-0.634,-0.6,-0.562,-0.437,-0.391,3684.574,2.974311083,-0.344,-0.415,-0.328,-0.145,-0.351
1/1/2018,EUZ,EUR,Euro area,3.95,0.816826629,4.835787497,-0.084,0,0.096,0.409,0.525,35189.71087,4.352449821,0.122,0,0.149,0.461,0.11
1/1/2018,GBR,GBP,Britain,3.19,0.72285673,4.413045999,-0.164,-0.087,0,0.286,0.391,40049.779,4.565045252,-0.024,-0.13,0,0.271,-0.034
1/1/2018,HKG,HKD,Hong Kong,20.5,7.819,2.621818647,-0.503,-0.458,-0.406,-0.236,-0.173,43561.08,4.718641155,-0.439,-0.5,-0.425,-0.269,-0.445
1/1/2018,HUN,HUF,Hungary,864,252.14215,3.426638505,-0.351,-0.291,-0.224,-0.002,0.08,12652.454,3.366595772,0.028,-0.084,0.053,0.339,0.017
1/1/2018,IDN,IDR,Indonesia,32500,13359,2.432816828,-0.539,-0.497,-0.449,-0.291,-0.233,3604.291,2.970799239,-0.173,-0.263,-0.153,0.077,-0.182
1/1/2018,IND,INR,India,180,63.86125,2.81861066,-0.466,-0.417,-0.361,-0.179,-0.111,1741.652,2.889321258,-0.015,-0.122,0.009,0.283,-0.025
1/1/2018,ISR,ILS,Israel,16.5,3.43635,4.801606356,-0.091,-0.007,0.088,0.399,0.514,37192.14,4.440042684,0.092,-0.027,0.119,0.422,0.08
1/1/2018,JPN,JPY,Japan,380,110.725,3.431925943,-0.35,-0.29,-0.222,0,0.082,38882.636,4.513990563,-0.232,-0.316,-0.214,0,-0.24
1/1/2018,KOR,KRW,South Korea,4400,1069.25,4.115033902,-0.221,-0.149,-0.068,0.199,0.297,27534.841,4.017600531,0.035,-0.078,0.06,0.347,0.023
1/1/2018,LKA,LKR,Sri Lanka,580,153.8,3.771131339,-0.286,-0.22,-0.145,0.099,0.189,,,,,,,
1/1/2018,MEX,MXN,Mexico,48,18.6635,2.57186487,-0.513,-0.468,-0.417,-0.251,-0.189,8562.16,3.187672804,-0.185,-0.274,-0.165,0.061,-0.194
1/1/2018,MYS,MYR,Malaysia,9,3.954,2.276176024,-0.569,-0.529,-0.484,-0.337,-0.282,9374.099,3.223189697,-0.287,-0.364,-0.269,-0.071,-0.295
1/1/2018,NOR,NOK,Norway,49,7.8501,6.241958701,0.182,0.291,0.414,0.819,0.968,70553.114,5.899361868,0.069,-0.048,0.095,0.392,0.057
1/1/2018,NZL,NZD,New Zealand,6.2,1.374664925,4.510190001,-0.146,-0.067,0.022,0.314,0.422,38277.934,4.4875389,0.015,-0.095,0.04,0.322,0.004
1/1/2018,PAK,PKR,Pakistan,375,110.505,3.393511606,-0.357,-0.298,-0.231,-0.011,0.07,1440.967,2.876168303,0.192,0.062,0.221,0.552,0.179
1/1/2018,PER,PEN,Peru,10.5,3.212,3.268991283,-0.381,-0.324,-0.259,-0.047,0.031,6203.656,3.084504049,0.07,-0.046,0.096,0.394,0.059
1/1/2018,PHL,PHP,Philippines,134,50.725,2.641695416,-0.5,-0.454,-0.401,-0.23,-0.167,2926.6,2.941154797,-0.093,-0.192,-0.071,0.181,-0.103
1/1/2018,POL,PLN,Poland,10.1,3.40575,2.965572928,-0.438,-0.387,-0.328,-0.136,-0.065,12361.266,3.353858247,-0.107,-0.204,-0.085,0.163,-0.117
1/1/2018,RUS,RUB,Russia,130,56.745,2.290950745,-0.566,-0.526,-0.481,-0.332,-0.278,8945.644,3.20444766,-0.278,-0.357,-0.26,-0.06,-0.286
1/1/2018,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402,-0.394,-0.338,-0.275,-0.068,0.009,20364.999,3.703967962,-0.127,-0.222,-0.106,0.136,-0.137
1/1/2018,SGP,SGD,Singapore,5.8,1.32255,4.385467468,-0.169,-0.093,-0.006,0.278,0.383,52960.558,5.129805366,-0.137,-0.231,-0.116,0.124,-0.146
1/1/2018,SWE,SEK,Sweden,49.1,8.0188,6.12311069,0.16,0.266,0.388,0.784,0.931,51124.76,5.049501498,0.225,0.091,0.254,0.595,0.211
1/1/2018,THA,THB,Thailand,119,31.95,3.72456964,-0.295,-0.23,-0.156,0.085,0.174,5901.747,3.071297552,0.225,0.091,0.254,0.595,0.211
1/1/2018,TUR,TRY,Turkey,10.75,3.8026,2.827013096,-0.465,-0.415,-0.359,-0.176,-0.109,10817.406,3.286324712,-0.131,-0.226,-0.11,0.131,-0.141
1/1/2018,TWN,TWD,Taiwan,69,29.553,2.334788346,-0.558,-0.517,-0.471,-0.32,-0.264,22496.997,3.797228596,-0.379,-0.447,-0.364,-0.191,-0.386
1/1/2018,UKR,UAH,Ukraine,47,28.715,1.636775205,-0.69,-0.662,-0.629,-0.523,-0.484,,,,,,,
1/1/2018,URY,UYU,Uruguay,140,28.58,4.898530441,-0.072,0.013,0.11,0.427,0.544,,,,,,,
1/1/2018,USA,USD,United States,5.28,1,5.28,0,0.092,0.196,0.538,0.665,57607.613,5.333082899,0,-0.109,0.024,0.302,-0.011
1/1/2018,VNM,VND,Vietnam,65000,22711.5,2.861986218,-0.458,-0.408,-0.351,-0.166,-0.098,,,,,,,
1/1/2018,ZAF,ZAR,South Africa,30,12.25815,2.447351354,-0.536,-0.494,-0.445,-0.287,-0.228,5302.043,3.045064519,-0.188,-0.277,-0.169,0.057,-0.197
7/1/2018,ARE,AED,United Arab Emirates,14,3.67315,3.811442495,-0.308,-0.195,-0.099,0.087,0.231,,,,,,,
7/1/2018,ARG,ARS,Argentina,75,27.725,2.705139766,-0.509,-0.429,-0.361,-0.228,-0.126,14466.552,3.20374586,-0.222,-0.26,-0.151,0.012,-0.192
7/1/2018,AUS,AUD,Australia,6.05,1.339853956,4.5154175,-0.181,-0.046,0.067,0.288,0.459,55707.275,4.920754372,-0.154,-0.195,-0.077,0.1,-0.122
7/1/2018,AZE,AZN,Azerbaijan,3.95,1.70175,2.321140003,-0.579,-0.51,-0.451,-0.338,-0.25,,,,,,,
7/1/2018,BHR,BHD,Bahrain,1.2,0.37955,3.161638783,-0.426,-0.332,-0.253,-0.098,0.021,,,,,,,
7/1/2018,BRA,BRL,Brazil,16.9,3.83835,4.402933552,-0.201,-0.07,0.041,0.256,0.422,9894.929,3.013411767,0.347,0.281,0.469,0.751,0.398
7/1/2018,CAN,CAD,Canada,6.65,1.31235,5.06724578,-0.08,0.07,0.197,0.445,0.637,45077.388,4.478191654,0.043,-0.008,0.138,0.356,0.082
7/1/2018,CHE,CHF,Switzerland,6.5,0.99325,6.544173169,0.188,0.382,0.547,0.867,1.114,80590.91,5.956754955,0.013,-0.037,0.105,0.317,0.051
7/1/2018,CHL,CLP,Chile,2640,651.73,4.050757215,-0.265,-0.145,-0.043,0.156,0.308,15070.413,3.228886896,0.156,0.1,0.262,0.504,0.2
7/1/2018,CHN,CNY,China,20.5,6.622,3.095741468,-0.438,-0.346,-0.268,-0.117,0,8643.107,2.961293646,-0.036,-0.083,0.051,0.253,0
7/1/2018,COL,COP,Colombia,11900,2874.07,4.140469787,-0.249,-0.126,-0.022,0.181,0.337,6272.818,2.862609479,0.333,0.268,0.455,0.734,0.384
7/1/2018,CRI,CRC,Costa Rica,2290,567.8,4.03311025,-0.268,-0.148,-0.047,0.15,0.303,,,,,,,
7/1/2018,CZE,CZK,Czech Republic,75,22.06475,3.399086779,-0.383,-0.282,-0.197,-0.03,0.098,20152.408,3.440469721,-0.089,-0.134,-0.006,0.184,-0.055
7/1/2018,DNK,DKK,Denmark,30,6.3591,4.717648724,-0.144,-0.004,0.115,0.346,0.524,56444.103,4.95143133,-0.122,-0.164,-0.042,0.142,-0.089
7/1/2018,EGY,EGP,Egypt,31.37,17.905,1.752024574,-0.682,-0.63,-0.586,-0.5,-0.434,2500.772,2.705564824,-0.403,-0.432,-0.349,-0.224,-0.381
7/1/2018,EUZ,EUR,Euro area,4.04,0.853205921,4.735082,-0.141,0,0.119,0.351,0.53,37250.29028,4.152319738,0.051,0,0.147,0.367,0.091
7/1/2018,GBR,GBP,Britain,3.19,0.753863551,4.231535,-0.232,-0.106,0,0.207,0.367,39734.592,4.255750689,-0.084,-0.128,0,0.192,-0.049
7/1/2018,GTM,GTQ,Guatemala,25,7.4871,3.339076545,-0.394,-0.295,-0.211,-0.048,0.079,,,,,,,
7/1/2018,HKG,HKD,Hong Kong,20,7.84825,2.548338802,-0.538,-0.462,-0.398,-0.273,-0.177,46109.124,4.521146757,-0.48,-0.506,-0.433,-0.324,-0.461
7/1/2018,HND,HNL,Honduras,85,23.9926,3.542759017,-0.357,-0.252,-0.163,0.011,0.144,,,,,,,
7/1/2018,HRV,HRK,Croatia,21,6.31275,3.326600927,-0.396,-0.297,-0.214,-0.051,0.075,,,,,,,
7/1/2018,HUN,HUF,Hungary,850,276.4302,3.074917285,-0.442,-0.351,-0.273,-0.123,-0.007,15531.209,3.24807159,-0.127,-0.17,-0.048,0.135,-0.094
7/1/2018,IDN,IDR,Indonesia,31500,14360,2.193593315,-0.602,-0.537,-0.482,-0.374,-0.291,3875.771,2.762811274,-0.268,-0.304,-0.201,-0.048,-0.241
7/1/2018,IND,INR,India,173,68.825,2.513621504,-0.544,-0.469,-0.406,-0.283,-0.188,1982.702,2.683995595,-0.137,-0.179,-0.058,0.123,-0.104
7/1/2018,ISR,ILS,Israel,17,3.6349,4.676882445,-0.151,-0.012,0.105,0.334,0.511,40258.361,4.27755719,0.008,-0.041,0.1,0.31,0.046
7/1/2018,JOR,JOD,Jordan,1.95,0.71005,2.746285473,-0.502,-0.42,-0.351,-0.217,-0.113,,,,,,,
7/1/2018,JPN,JPY,Japan,390,111.25,3.505617978,-0.364,-0.26,-0.172,0,0.132,38439.517,4.20183178,-0.231,-0.268,-0.161,0,-0.202
7/1/2018,KOR,KRW,South Korea,4500,1116,4.032258065,-0.268,-0.148,-0.047,0.15,0.303,29891.255,3.845935046,-0.034,-0.081,0.054,0.257,0.003
7/1/2018,KWT,KWD,Kuwait,1.05,0.3025,3.47107438,-0.37,-0.267,-0.18,-0.01,0.121,,,,,,,
7/1/2018,LBN,LBP,Lebanon,6500,1511,4.301786896,-0.219,-0.092,0.017,0.227,0.39,,,,,,,
7/1/2018,LKA,LKR,Sri Lanka,580,159.27,3.641614868,-0.339,-0.231,-0.139,0.039,0.176,,,,,,,
7/1/2018,MDA,MDL,Moldova,43,16.6526,2.582179359,-0.531,-0.455,-0.39,-0.263,-0.166,,,,,,,
7/1/2018,MEX,MXN,Mexico,49,19.0515,2.57197596,-0.533,-0.457,-0.392,-0.266,-0.169,9304.174,2.988816385,-0.207,-0.245,-0.135,0.031,-0.177
7/1/2018,MYS,MYR,Malaysia,8.45,4.0225,2.100683654,-0.619,-0.556,-0.504,-0.401,-0.321,9812.8,3.009992424,-0.357,-0.388,-0.298,-0.163,-0.332
7/1/2018,NIC,NIO,Nicaragua,103,31.5872,3.260814507,-0.408,-0.311,-0.229,-0.07,0.053,,,,,,,
7/1/2018,NOR,NOK,Norway,42,8.0415,5.222906174,-0.052,0.103,0.234,0.49,0.687,74940.62,5.721511843,-0.159,-0.199,-0.082,0.094,-0.127
7/1/2018,NZL,NZD,New Zealand,6.2,1.464343242,4.23398,-0.232,-0.106,0.001,0.208,0.368,41593.062,4.33312588,-0.099,-0.143,-0.017,0.171,-0.065
7/1/2018,OMN,OMR,Oman,1.05,0.385,2.727272727,-0.505,-0.424,-0.355,-0.222,-0.119,,,,,,,
7/1/2018,PAK,PKR,Pakistan,375,121.49,3.0866738,-0.44,-0.348,-0.271,-0.12,-0.003,1541.08,2.665609188,0.067,0.015,0.165,0.388,0.108
7/1/2018,PER,PEN,Peru,10.5,3.2715,3.20953691,-0.418,-0.322,-0.242,-0.084,0.037,6762.192,2.882983984,0.026,-0.024,0.12,0.334,0.065
7/1/2018,PHL,PHP,Philippines,140,53.487,2.617458448,-0.525,-0.447,-0.381,-0.253,-0.154,2976.307,2.725363159,-0.115,-0.158,-0.034,0.151,-0.081
7/1/2018,POL,PLN,Poland,10.1,3.68695,2.739391638,-0.503,-0.421,-0.353,-0.219,-0.115,13822.619,3.176936475,-0.205,-0.244,-0.133,0.034,-0.175
7/1/2018,QAT,QAR,Qatar,12,3.641,3.295797858,-0.402,-0.304,-0.221,-0.06,0.065,,,,,,,
7/1/2018,ROU,RON,Romania,9.2,3.97325,2.315484805,-0.58,-0.511,-0.453,-0.339,-0.252,,,,,,,
7/1/2018,RUS,RUB,Russia,130,62.14065,2.092028326,-0.62,-0.558,-0.506,-0.403,-0.324,10608.159,3.043106251,-0.366,-0.397,-0.309,-0.176,-0.342
7/1/2018,SAU,SAR,Saudi Arabia,12,3.7504,3.199658703,-0.419,-0.324,-0.244,-0.087,0.034,21120.481,3.48077429,-0.153,-0.194,-0.076,0.102,-0.121
7/1/2018,SGP,SGD,Singapore,5.8,1.35585,4.277759339,-0.224,-0.097,0.011,0.22,0.382,57713.335,5.004274297,-0.212,-0.25,-0.14,0.025,-0.182
7/1/2018,SWE,SEK,Sweden,51,8.7526,5.826840025,0.058,0.231,0.377,0.662,0.882,53217.627,4.817100835,0.115,0.061,0.217,0.45,0.157
7/1/2018,THA,THB,Thailand,119,33.17,3.587579138,-0.349,-0.242,-0.152,0.023,0.159,6590.638,2.875841537,0.15,0.094,0.255,0.495,0.193
7/1/2018,TUR,TRY,Turkey,10.75,4.70625,2.284196547,-0.585,-0.518,-0.46,-0.348,-0.262,10511.996,3.039102619,-0.307,-0.341,-0.244,-0.099,-0.281
7/1/2018,TWN,TWD,Taiwan,69,30.3725,2.271791917,-0.588,-0.52,-0.463,-0.352,-0.266,24576.665,3.624668405,-0.422,-0.45,-0.37,-0.249,-0.4
7/1/2018,UKR,UAH,Ukraine,50,26.199,1.908469789,-0.654,-0.597,-0.549,-0.456,-0.384,,,,,,,
7/1/2018,URY,UYU,Uruguay,140,31.31,4.471414883,-0.188,-0.056,0.057,0.275,0.444,,,,,,,
7/1/2018,USA,USD,United States,5.51,1,5.51,0,0.164,0.302,0.572,0.78,59501.114,5.078706352,0,-0.049,0.091,0.3,0.038
7/1/2018,VNM,VND,Vietnam,65000,23039.5,2.82124178,-0.488,-0.404,-0.333,-0.195,-0.089,,,,,,,
7/1/2018,ZAF,ZAR,South Africa,31,13.3619,2.320029337,-0.579,-0.51,-0.452,-0.338,-0.251,6179.87,2.858739699,-0.252,-0.288,-0.184,-0.027,-0.224
